16c/16c-arden-faversham	https://raw.githubusercontent.com/kent-map/kent/main//images/banners/16c.jpg
16c/16c-arden-faversham	https://upload.wikimedia.org/wikipedia/commons/a/a0/Faversham_Abbey_Site_-_48474928356.jpg
16c/16c-arden-faversham	https://stor.artstor.org/stor/7274fc11-fb2d-4028-971f-cbf2608d5e74
16c/16c-arden-faversham	https://stor.artstor.org/stor/14dbc8fa-db1d-4416-92cf-4ed0f0711ae3
16c/16c-arden-faversham	https://upload.wikimedia.org/wikipedia/commons/3/36/Shakespeare_Droeshout_1623.jpg
16c/16c-arden-faversham	https://upload.wikimedia.org/wikipedia/commons/8/8d/Arden_of_Faversham_first_quarto_title_page.jpg
16c/16c-arden-faversham	https://upload.wikimedia.org/wikipedia/commons/3/38/Arden%27s_House%2C_Faversham.JPG
16c/16c-arden-faversham	https://upload.wikimedia.org/wikipedia/commons/3/36/Ruins_Of_Faversham_Abbey%2C_Stukeley%2C_1722.jpg
16c/16c-arden-faversham	https://upload.wikimedia.org/wikipedia/commons/9/9b/Faversham_Quay1.jpg
16c/16c-barton-biography	https://upload.wikimedia.org/wikipedia/commons/b/bd/Binsfeld%2C_witches.jpg
16c/16c-barton-biography	https://upload.wikimedia.org/wikipedia/commons/a/af/Cobbs_Hall_Aldington_Kent_Geograph-2117504-by-David-Anstiss.jpg
16c/16c-barton-biography	https://upload.wikimedia.org/wikipedia/commons/d/d9/William_Warham.jpg
16c/16c-barton-biography	https://upload.wikimedia.org/wikipedia/commons/2/2a/WilliamLambarde.jpg
16c/16c-barton-biography	https://upload.wikimedia.org/wikipedia/commons/f/f9/After_Hans_Holbein_the_Younger_-_Portrait_of_Henry_VIII_-_Google_Art_Project.jpg
16c/16c-barton-biography	https://upload.wikimedia.org/wikipedia/commons/2/23/Cardinal_Thomas_Wolsey.jpg
16c/16c-barton-biography	https://upload.wikimedia.org/wikipedia/commons/d/d2/Hans_Holbein%2C_the_Younger_-_Sir_Thomas_More_-_Google_Art_Project.jpg
16c/16c-barton-biography	https://upload.wikimedia.org/wikipedia/commons/1/1c/San_Juan_Fisher_Obispo_de_Rochester_y_M%C3%A1rtir.jpg
16c/16c-barton-biography	https://upload.wikimedia.org/wikipedia/commons/6/61/Catalina_de_Arag%C3%B3n%2C_palacio_de_Lambeth.jpg
16c/16c-barton-biography	https://upload.wikimedia.org/wikipedia/commons/0/03/AnneBoleynHever.jpg
16c/16c-barton-biography	https://upload.wikimedia.org/wikipedia/commons/d/d9/Henry%27s_reconciliation_with_Anne_Boleyn_cph.3g08965.jpg
16c/16c-barton-biography	https://upload.wikimedia.org/wikipedia/commons/1/1c/James_Neagle_-_Elizabeth_Barton%2C_Commonly_called_The_Holy_Maid_of_Kent%2C_Practicing_her_Impositions_-_B2014.26.21_-_Yale_Center_for_British_Art.jpg
16c/16c-barton-biography	https://upload.wikimedia.org/wikipedia/commons/d/d8/Tyburn_tree.jpg
16c/16c-barton-biography	https://upload.wikimedia.org/wikipedia/commons/6/6e/Elizabeth-Barton.jpg
16c/16c-digges-biography	https://raw.githubusercontent.com/kent-map/kent/main//images/banners/16c.jpg
16c/16c-digges-biography	https://upload.wikimedia.org/wikipedia/commons/d/d4/Pantometria_by_Leonard_Digges_1591.jpg
16c/16c-digges-biography	https://upload.wikimedia.org/wikipedia/commons/0/09/SirThomasWyatt01.jpg
16c/16c-digges-biography	https://upload.wikimedia.org/wikipedia/commons/2/2c/Title_page_to_A_prognostication_everlastinge..._by_Digges_Wellcome_L0011159.jpg
16c/16c-digges-biography	https://upload.wikimedia.org/wikipedia/commons/3/3e/ThomasDiggesmap.JPG
16c/16c-digges-biography	https://upload.wikimedia.org/wikipedia/commons/1/17/Invincible_Armada.jpg
16c/16c-lyly-biography	https://raw.githubusercontent.com/kent-map/kent/main//images/banners/16c.jpg
